trade_date,corn_per_ton,soymeal_per_ton,calcium_per_ton,other_per_ton,ration_cost,layer_feed_index,source_type,source_note
2024-05-16,163.2142856,367.7,5.1,16.35,191.146071352,97.84437046362791,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-05-17,161.6071428,368.8,5.1,16.35,190.31128567599998,97.41705810317734,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-05-20,164.4642856,374.1,5.1,16.35,193.391571352,98.99380310601519,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-05-21,163.5714285,372.3,5.1,16.35,192.397357095,98.48488201025806,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-05-22,164.7321428,378.2,5.1,16.35,194.47303567599997,99.54738600317968,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-05-23,165.7142856,376.7,5.1,16.35,194.80107135199998,99.71530179648272,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-05-24,165.9821428,386.5,5.1,16.35,197.13653567599997,100.91078562152683,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-05-28,165.1785714,376.6,5.1,16.35,194.420142838,99.5203110735223,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-05-29,162.5892856,369.1,5.1,16.35,191.035321352,97.78767945265291,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-05-30,160.2678571,363.6,5.1,16.35,188.269964257,96.37214094770957,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-05-31,159.3749999,364.7,5.1,16.35,187.913749933,96.18980099148978,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-03,158.3928571,359.5,5.1,16.35,186.111714257,95.26737007243352,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-04,158.0357142,355.1,5.1,16.35,184.904428514,94.64938136537809,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-05,156.8749999,359.5,5.1,16.35,185.094749933,94.74680361055471,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-06,161.4285714,362.8,5.1,16.35,188.87164283799999,96.68012981487797,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-07,160.2678571,360.7,5.1,16.35,187.63196425699996,96.04555977387606,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-10,161.3392856,368,5.1,16.35,189.955821352,97.23510205899578,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-11,160.5357142,359.3,5.1,16.35,187.50342851399998,95.97976454843956,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-12,162.2321428,352.2,5.1,16.35,187.07803567599998,95.76201330647342,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-13,169.9999999,357.2,5.1,16.35,193.382499933,98.98915960340491,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-14,167.9464285,353.4,5.1,16.35,191.17060709499998,97.85692988643326,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-17,165.3571428,344.9,5.1,16.35,187.565785676,96.0116841019864,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-18,167.0535714,345.2,5.1,16.35,188.76839283799998,96.62727792428501,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-20,163.1249999,340.2,5.1,16.35,185.036249933,94.71685847157467,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-21,161.8749999,341.4,5.1,16.35,184.46274993299997,94.42329373302685,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-24,161.3392856,347.1,5.1,16.35,185.357821352,94.88146532343724,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-25,158.2142857,342.7,5.1,16.35,182.296071419,93.3142084470991,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-26,155.8928571,338.4,5.1,16.35,179.79471425699998,92.03380694530796,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-27,154.9107142,338.5,5.1,16.35,179.158678514,91.70823124068573,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-06-28,150.2678571,335.5,5.1,16.35,175.387964257,89.77806777949183,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-01,150.1785714,332.6,5.1,16.35,174.690142838,89.42086505512951,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-02,150.4464285,328.3,5.1,16.35,173.923607095,89.0284886558595,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-03,149.8214285,329.2,5.1,16.35,173.70285709499998,88.91549054594768,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-05,151.4285714,332.5,5.1,16.35,175.505642838,89.8383054113383,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-08,145.6249999,321.4,5.1,16.35,169.175249933,86.59788668760469,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-09,145.8928571,318.7,5.1,16.35,168.760714257,86.3856930392286,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-10,145.4464285,316.4,5.1,16.35,167.95560709499998,85.9735725971789,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-11,146.6964285,315.5,5.1,16.35,168.59510709499997,86.3009215950888,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-12,148.1249999,314.1,5.1,16.35,169.244249933,86.63320659511959,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-15,144.3749999,308.3,5.1,16.35,165.45574993300002,84.6939389194642,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-16,145.9821428,310.1,5.1,16.35,166.928535676,85.44783248804437,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-17,147.0535714,312.1,5.1,16.35,168.08639283800002,86.04051955873005,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-18,144.6428571,311.5,5.1,16.35,166.33921425699998,85.14616903854242,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-19,144.5535714,307.5,5.1,16.35,165.399392838,84.66509069651914,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-22,148.2142857,319.4,5.1,16.35,170.470071419,87.26068342867472,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-23,149.0178571,319.1,5.1,16.35,170.942464257,87.50249315836842,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-24,149.2857142,320.6,5.1,16.35,171.451928514,87.76327910676538,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-25,150.2678571,329.2,5.1,16.35,174.00196425699997,89.06859833288804,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-26,146.4285714,324.7,5.1,16.35,170.439642838,87.24510756393951,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-29,147.2321428,323.5,5.1,16.35,170.71403567599998,87.38556451554693,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-30,144.6428571,318,5.1,16.35,167.76921425699996,85.8781613247209,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-07-31,142.7678571,315.7,5.1,16.35,166.00696425699996,84.97609600561738,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-01,142.3214285,316.2,5.1,16.35,165.817857095,84.87929531761382,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-02,144.0178571,324.6,5.1,16.35,168.80246425699997,86.4070641426887,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-05,145.3571428,331.8,5.1,16.35,171.283785676,87.67720969390373,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-06,144.7321428,326.6,5.1,16.35,169.72103567599999,86.87726497696285,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-07,143.1249999,318.3,5.1,16.35,166.81824993299998,85.39137912220417,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-08,141.7857142,316.1,5.1,16.35,165.436928514,84.68430456035723,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-09,141.0714285,310.4,5.1,16.35,163.70435709499998,83.7974311939507,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-12,143.3928571,304.6,5.1,16.35,163.983714257,83.94042929721836,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-13,141.8749999,299.2,5.1,16.35,161.778749933,82.811746166822,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-14,143.1249999,303.7,5.1,16.35,163.606249933,83.74721183324941,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-15,141.7857142,307.7,5.1,16.35,163.588928514,83.73834529821887,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-16,140.1785714,302.1,5.1,16.35,161.280142838,82.5565178120151,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-19,142.9464285,310.5,5.1,16.35,164.982607095,84.4517452777323,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-20,142.1428571,308.3,5.1,16.35,163.960214257,83.92840005335458,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-21,142.2321428,308.7,5.1,16.35,164.108035676,84.00406728303287,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-22,140.5357142,304.1,5.1,16.35,161.959428514,82.90423240987772,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-23,139.6428571,304.5,5.1,16.35,161.44921425699997,82.64306254944253,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-26,138.0357142,308.2,5.1,16.35,161.186428514,82.50854706916725,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-27,140.2678571,312.2,5.1,16.35,163.56196425699997,83.72454276106744,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-28,139.5535714,308.3,5.1,16.35,162.225392838,83.04037495083344,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-29,141.4285714,310.9,5.1,16.35,164.053642838,83.97622452929906,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-08-30,143.2142857,313,5.1,16.35,165.712071419,84.82514545829902,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-03,146.1607142,320.8,5.1,16.35,169.40217851399998,86.71404750634973,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-04,147.4107142,329.3,5.1,16.35,172.109678514,88.09996996427161,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-05,146.6964285,326.5,5.1,16.35,171.015107095,87.53967777169856,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-06,145.0892857,324.4,5.1,16.35,169.476321419,86.75199997805244,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-09,145.4464285,325,5.1,16.35,169.84760709499997,86.94205469889198,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-10,144.3749999,317.5,5.1,16.35,167.479749933,85.72998953990144,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-11,144.5535714,320,5.1,16.35,168.149392838,86.07276816993932,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-12,144.9999999,323.2,5.1,16.35,169.15249993299997,86.5862413557791,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-13,147.5892857,322.9,5.1,16.35,170.821321419,87.4404822332343,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-16,146.6964285,323.8,5.1,16.35,170.421107095,87.23561943743981,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-17,147.3214285,321.5,5.1,16.35,170.33385709499998,87.19095767032856,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-18,147.4107142,321.4,5.1,16.35,170.371678514,87.21031780107005,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-19,144.9107142,321.6,5.1,16.35,168.740678514,86.37543708865248,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-20,143.4821428,319.2,5.1,16.35,167.255535676,85.61521813670197,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-23,147.6785714,328.7,5.1,16.35,172.157142838,88.12426613143012,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-24,147.0535714,325.9,5.1,16.35,171.122392838,87.59459548938592,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-25,148.3035714,328.2,5.1,16.35,172.46589283799997,88.28230992049137,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-26,147.5892857,326.8,5.1,16.35,171.679321419,87.8796776049414,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-27,149.2857142,344.1,5.1,16.35,176.62192851400002,90.40971275679533,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-09-30,151.6964285,341.6,5.1,16.35,177.687107095,90.95495926357472,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-01,153.2142857,347.5,5.1,16.35,180.002071419,92.13994949290787,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-02,154.4642857,340.4,5.1,16.35,179.277571419,91.76909046400137,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-03,152.9464285,332.5,5.1,16.35,176.52260709499998,90.35887183892098,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-04,151.6964285,330.5,5.1,16.35,175.24510709499998,89.7049416671776,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-07,152.1428571,324,5.1,16.35,174.114214257,89.12605716793948,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-08,150.2678571,323,5.1,16.35,172.637964257,88.37039030607166,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-09,150.3571428,321.2,5.1,16.35,172.30178567599998,88.19830630042799,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-10,149.4642857,316.1,5.1,16.35,170.581571419,87.31775835168796,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-14,145.8035714,315.3,5.1,16.35,167.952892838,85.97218321592946,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-15,143.3035714,311.8,5.1,16.35,165.507892838,84.72062997137952,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-16,144.5535714,313.7,5.1,16.35,166.763392838,85.36329872333553,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-17,145.2678571,318.1,5.1,16.35,168.209964257,86.10377363250636,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-18,144.5535714,315.6,5.1,16.35,167.181392838,85.57726569929541,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-21,146.2499999,318.3,5.1,16.35,168.91199993299998,86.46313356219454,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-22,148.7499999,317.7,5.1,16.35,170.45499993299998,87.25296859546266,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-23,149.6428571,315,5.1,16.35,170.45921425699999,87.25512583508466,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-24,150.5357142,310.4,5.1,16.35,170.045428514,87.04331606445066,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-25,148.3035714,305.8,5.1,16.35,167.53789283799998,85.75975188812241,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-28,146.6964285,304.8,5.1,16.35,166.241107095,85.09594967784113,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-29,147.7678571,301.8,5.1,16.35,166.298964257,85.12556575915873,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-30,146.9642857,301.6,5.1,16.35,165.716571419,84.82744893052825,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-10-31,146.6964285,299.5,5.1,16.35,165.075107095,84.49909442911097,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-01,148.0357142,295.3,5.1,16.35,165.048428514,84.48543812456678,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-04,148.7499999,299.6,5.1,16.35,166.472999933,85.21465161395025,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-05,149.4642857,299.5,5.1,16.35,166.92957141899998,85.44836266698594,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-06,152.2321428,298.4,5.1,16.35,168.54203567599998,86.2737552529038,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-07,152.6785714,298.5,5.1,16.35,168.86314283800002,86.43812445963155,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-08,153.9285714,296.2,5.1,16.35,169.194642838,86.60781358051838,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-11,153.5714285,295.1,5.1,16.35,168.713357095,86.36145172644586,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-12,153.0357142,292.9,5.1,16.35,167.870428514,85.92997115365469,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-13,156.2499999,291.6,5.1,16.35,169.737999933,86.8859486869382,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-14,153.8392857,287,5.1,16.35,167.110821419,85.54114140955228,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-15,155.4464285,290.8,5.1,16.35,169.023607095,86.52026333958355,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-18,157.0535714,292.1,5.1,16.35,170.38639283799998,87.21784980922692,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-19,156.3392857,290.4,5.1,16.35,169.533821419,86.78143323431486,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
2024-11-20,157.1428571,291.3,5.1,16.35,170.270214257,87.15838000145688,layerfeed_workbook_seed,Reconstructed from LayerFeed.xlsx workbook supplied by user; workbook formula mirrors CME-derived corn and soybean meal inputs.
